what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623802851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623820159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623828004
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1340623857377
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340623860964
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1340623916006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623939939
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1340623942535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623942658
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1340623948591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623985937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623992541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623993560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623993867
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340623994307
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1340623996255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340623997869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624003165
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1340624003204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624003672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624007059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624071936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624077900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624078744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340624078792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624081747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340624083799
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1340624085211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340624086243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624091415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624095415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624095824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624099253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624100409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624100802
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340624102960
activated,view,ecobertura.ui,0.9.8.201007202152,"ecobertura.ui.views.session.CoverageSessionView",1340624105346
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340624105396
closed,view,ecobertura.ui,0.9.8.201007202152,"ecobertura.ui.views.session.CoverageSessionView",1340624105416
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1340624129190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340624130544
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340624179132
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340624179891
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1340624180123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340624180755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340624181347
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340624181915
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1340624182555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340624183051
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340624183555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1340624183755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340624184388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340624184955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1340624185179
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340624185723
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1340624186451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340624204169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624221093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624243965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340624264678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624276235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624280858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624287660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624291986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624295283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624298564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340624298971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625651780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340625658955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340625661042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340625667895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340625672125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340625672448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625673405
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1340625679405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340625681352
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1340625683281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625706107
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625708427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625709354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625711803
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625712778
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625713792
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625714928
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625715938
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625719434
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625720409
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625721368
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625722608
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625723706
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625724737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340625725137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625786624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625791000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625791360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625933678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625936059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625938294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625940434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625960299
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340625967661
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1340625977842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625983126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625987601
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1340625989435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340625990756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340625992832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340625998035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340626085388
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1340626087033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340626125195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627195065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627198500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627199244
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627199781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627200372
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627200964
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627201660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627202212
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340627203644
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340627216771
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340627217275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627221457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627222635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627236903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627260350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627265629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627279070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627331834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627411614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627490398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627583697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627600768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627627505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627628746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627653533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627704276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627716407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627718725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627719702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627730686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627845041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340627846832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340628057759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340628059679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340628199650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340628200240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340628398523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340628401587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340697608012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340697610372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340699994172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340699998222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700042534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700120361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700129829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700131654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700305988
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1340700311490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700316607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700324260
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700327696
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700327745
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1340700331609
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700334210
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700334241
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700338986
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700344802
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700348318
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340700359736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700390973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700467187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700487461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340700554494
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1340700556917
